year;Albania;Algeria;Angola;Anguilla;Antigua and Barbuda;Argentina;Armenia;Aruba;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Barbados;Belarus;Belgium;Belize;Benin;Bermuda;Bhutan;Bolivia (Plurinational State of);Bosnia and Herzegovina;Botswana;Brazil;British Virgin Islands;Brunei Darussalam;Bulgaria;Burkina Faso;Burundi;Cabo Verde;Cambodia;Cameroon;Canada;Cayman Islands;Central African Republic;Chad;Chile;China;China, Hong Kong SAR;China, Macao SAR;Colombia;Comoros;Congo;Costa Rica;Cote d'Ivoire;Croatia;Curacao;Cyprus;Czech Republic;D.R. of the Congo;Denmark;Djibouti;Dominica;Dominican Republic;Ecuador;Egypt;El Salvador;Equatorial Guinea;Estonia;Eswatini;Ethiopia;Fiji;Finland;France;Gabon;Gambia;Georgia;Germany;Ghana;Greece;Grenada;Guatemala;Guinea;Guinea-Bissau;Haiti;Honduras;Hungary;Iceland;India;Indonesia;Iran (Islamic Republic of);Iraq;Ireland;Israel;Italy;Jamaica;Japan;Jordan;Kazakhstan;Kenya;Kuwait;Kyrgyzstan;Lao People's DR;Latvia;Lebanon;Lesotho;Liberia;Lithuania;Luxembourg;Madagascar;Malawi;Malaysia;Maldives;Mali;Malta;Mauritania;Mauritius;Mexico;Mongolia;Montenegro;Montserrat;Morocco;Mozambique;Myanmar;Namibia;Nepal;Netherlands;New Zealand;Nicaragua;Niger;Nigeria;North Macedonia;Norway;Oman;Pakistan;Panama;Paraguay;Peru;Philippines;Poland;Portugal;Qatar;Republic of Korea;Republic of Moldova;Romania;Russian Federation;Rwanda;Saint Kitts and Nevis;Saint Lucia;Sao Tome and Principe;Saudi Arabia;Senegal;Serbia;Seychelles;Sierra Leone;Singapore;Sint Maarten (Dutch part);Slovakia;Slovenia;South Africa;Spain;Sri Lanka;St. Vincent and the Grenadines;State of Palestine;Sudan;Suriname;Sweden;Switzerland;Syrian Arab Republic;Taiwan;Tajikistan;Thailand;Togo;Trinidad and Tobago;Tunisia;Turkey;Turkmenistan;Turks and Caicos Islands;U.R. of Tanzania: Mainland;Uganda;Ukraine;United Arab Emirates;United Kingdom;United States;Uruguay;Uzbekistan;Venezuela (Bolivarian Republic of);Viet Nam;Yemen;Zambia;Zimbabwe
1998;0,081130237;0,048525196;0,044809425;0,093454089;0,045175744;0,037074398;0,068382781;0,062499593;0,047782874;0,034576048;0,090629513;0,071586173;0,046602335;0,049677888;0,035679825;0,077868758;0,019370118;0,035651022;0,038100914;0,037627105;0,057763506;0,047885174;0,142487504;0,007168174;0,000353395;0,093869749;-0,005634595;0,033468326;0,068100521;0,042966447;0,077606366;0,047700993;0,043083333;0,037367063;0,23241161;0,043543986;0,064700315;0,031297581;0,022022359;-0,062503309;-0,047906598;0,005665517;0,01136927;0,034733826;0,065085883;0,048786259;0,018278219;;0,057594956;-0,003298;-0,016509716;0,021700308;-0,001855705;0,030638234;0,06551358;0,031632052;0,038684003;0,036132722;0,150258198;0,039544454;0,025382036;-0,042159138;0,012833263;0,051490047;0,034643355;0,02872626;0,035257544;0,030114642;0,019411956;0,044833121;0,03748888;0,105173457;0,045512598;0,043841003;-0,20350471;0,021352474;0,028197716;0,040637169;0,066254483;0,056491385;-0,151099337;0,01888348;0,258474331;0,078342719;0,040148309;0,015903749;-0,012416723;-0,011416342;0,029240213;-0,019243484;0,032467178;0,035286042;0,020777496;0,038412722;0,061325816;0,034680414;-0,051234571;0,231998796;0,069483237;0,057001074;0,037726809;0,011880656;-0,079440553;0,069721378;0,061158181;0,048756884;0,027027064;0,057254621;0,049103581;0,034118903;0,043975911;-0,211123212;0,07127852;0,106020498;0,047197723;0,031866953;0,028584394;0,043294868;0,010548676;0,035788453;0,112782917;0,027382711;0,03268772;0,025573422;0,009446779;0,024868122;0,068410776;0,005861644;-0,003930694;-0,005800614;0,044112157;0,045726639;0,100870227;-0,057878881;-0,070001376;-0,021318662;-0,05646669;0,084277056;-0,006717887;0,05983323;0,024390059;0,028120023;0,055701138;0,023727903;0,100945743;-0,008445055;-0,022758673;;0,038570696;0,031811129;0,005147156;0,04128225;0,045340163;0,048104963;0,125371129;0,076141203;0,022773301;0,040684154;0,029030951;0,06354138;0,04040855;0,050201535;-0,082646358;-0,023472444;0,075410652;0,047283044;0,029991335;0,066293202;0,098099639;0,035835379;0,085229409;-0,019825198;0,016037888;0,032332453;0,04289194;0,043235141;0,042145609;0,002931079;0,054502339;0,045322517;-0,003871624;0,004898169
1999;0,114187527;0,031007804;0,021349113;0,035560634;0,035753296;-0,035040893;0,031526007;0,011412934;0,037936016;0,034341988;0,068869627;0,032151523;0,05618758;0,046430475;0,003984055;0,033336452;0,0344073;0,080369297;0,05070613;0,032786869;0,073575963;0,004250755;0,08693782;0,088150595;0,002534185;0,087412592;0,029625189;-0,063941186;0,0587498;-0,010096542;0,106040009;0,106422856;0,041154421;0,049097171;0,032741585;0,056052526;-0,005028594;-0,007666929;0,055509125;0,024454777;-0,02415497;-0,043885088;0,018838256;-0,026715689;0,037937532;0,019062189;-0,009443115;;0,047601719;0,014126007;-0,044606131;0,028635839;0,028365227;0,006365713;0,062927194;-0,049751786;0,057580943;0,033340991;0,188320482;-0,008638542;0,028664587;0,049089848;0,080882331;0,042550334;0,033081871;-0,118792023;0,064073209;0,027892069;0,0194841;0,042407079;0,029810027;0,064531951;0,039800654;0,043158081;0,116828214;0,026387355;-0,019259253;0,030884663;0,038859344;0,066542739;0,007847548;0,030727692;0,149531588;0,095987525;0,034153735;0,015358927;0,009790799;-0,002526104;0,032785015;0,026159805;0,020612751;-0,018198949;0,035268585;0,067845579;0,025545109;-0,004551331;0,028890064;0,178587058;-0,011476652;0,078179565;0,044885193;0,012246909;0,057826951;0,058164564;0,116739909;0,045072365;0,062534555;0,025433418;0,026797688;0,031155148;-0,090670182;-0,080622769;0,005266268;0,072553875;0,098653578;0,032594579;0,04291306;0,048087693;0,049373061;0,065734652;0,00984035;0,004720008;0,041584708;0,019735806;0,003304038;0,035309005;0,037633527;-0,015191805;0,014728916;0,029897732;0,044361065;0,037426911;0,041080716;0,101597001;-0,034856426;-0,004030285;0,059718261;0,060775607;0,032774386;0,022305443;0,024390335;-0,039104473;0,10010084;-0,13825973;0,018982889;-0,088397203;0,057450292;;-0,002054896;0,050101024;0,023038042;0,042922719;0,040993879;0,040559499;0,076472063;0,040631204;-0,014236915;0,042940451;0,016664792;-0,036845859;0,062942135;0,035650442;0,043723832;0,025544901;0,073896048;0,056755949;-0,035082059;0,141630908;0,080420127;0,046169644;0,061940247;-0,001610949;0,042008928;0,031137819;0,045375515;-0,019775656;0,042145531;-0,063496565;0,045553672;0,043166648;0,044434654;-0,03731406
2000;0,06495117;0,036608884;0,029640905;0,012571525;0,062720298;-0,00795261;0,055673965;0,043190953;0,018964383;0,032654808;0,099864106;0,039840032;0,065579318;0,056112403;0,022482869;0,054709525;0,035062359;0,114740545;0,055335787;0,028971717;0,080351085;0,024464603;0,051362248;0,0194896;0,041284171;0,083250383;0,027737103;0,047079467;0,018534743;-0,009087998;0,067736447;0,080607541;0,034313673;0,049273132;0,009694746;0,018856469;-0,005048262;0,042962177;0,069046931;0,071179917;0,054349495;0,028417511;0,023385212;0,070403284;0,036916621;-0,021120704;0,036354547;;0,056292149;0,040921376;-0,074232681;0,03611584;0,007082859;0,006325447;0,053537638;0,010800054;0,051083062;0,021072937;0,11574977;0,09557984;-0,009947922;0,057251753;-0,017293993;0,053342677;0,037755274;-0,013334187;0,057800589;0,018051549;0,028768383;0,040358227;0,037719175;0,046603566;0,034827369;0,028039814;-0,001896841;0,008621013;0,054356953;0,040391689;0,046634765;0,038742632;0,046894999;0,039263858;0,013869681;0,087256379;0,081468039;0,03577383;0,006866411;0,027044144;0,040727535;0,089631851;0,004951785;0,044750997;0,05162329;0,054909757;0,05241282;0,013262444;0,048880317;0,222491404;0,036902692;0,07612547;0,045229694;0,015550083;0,081379375;0,037033855;-0,000608711;0,063409009;-0,004322646;0,075810558;0,047096788;0,010452263;0,126792891;-0,025936983;0,015676037;0,016507971;0,12084763;0,033743436;0,057629756;0,040664;0,022381994;0,039399936;-0,026520497;0,050495495;0,043517033;0,031057385;0,06148278;0,040860188;0,026496771;-0,03439782;0,02623677;0,04224849;0,043607992;0,036492728;0,074315121;0,081932285;0,020642076;0,0233907;0,091286254;0,077065395;0,09661366;-0,003636561;0,004463691;0,053258156;-0,012523192;0,07200344;-0,001243754;0,036676448;0,081705689;;0,011957078;0,03989648;0,039888669;0,05023416;0,056418093;0,01785716;-0,093567701;0,07737396;0,020230579;0,045306041;0,037877086;0,006710977;0,060331843;0,076616787;0,042656098;-0,009727033;0,064569506;0,041221026;0,062266077;0,051854699;0,046698422;0,047018153;0,044687107;0,055630356;0,108867447;0,033381796;0,039638789;-0,019678423;0,038461589;0,035559193;0,063569477;0,070738149;0,037512972;-0,088953295
2001;0,076581782;0,029126139;0,030443973;0,023566167;-0,052122953;-0,046121814;0,087230721;-0,030571605;0,03848955;0,012513226;0,090100825;0,025583346;0,024304897;0,050093887;-0,024590145;0,045120983;0,008050217;0,047760339;0,050631114;0,067349006;0,075818008;0,016559169;0,026185398;0,0024998;0,012961023;0,046879001;0,026716384;0,036332431;0,062031673;0,020572975;0,057822864;0,075341667;0,041852599;0,01740012;0,005535585;0,006265261;0,103280954;0,03266721;0,072636276;0,005576998;0,028073122;0,016502043;0,022482852;0,036698227;0,033727448;0,001212315;0,033371659;;0,038020433;0,028265518;-0,021455357;0,008164281;0,017614078;0,003377767;0,017771252;0,03860602;0,034041258;0,016802252;0,404115438;0,059520254;0,010437591;0,076651214;0,019607811;0,025158649;0,019451351;0,022993576;0,054679515;0,045851137;0,016672057;0,043419691;0,039676817;-0,020654316;0,022785528;0,035679853;0,019766512;-0,010537635;0,026508219;0,03698471;0,037525075;0,049582351;0,035153894;0,019699321;0,022533704;0,05485262;0,001450718;0,017413259;0,01264633;0,004046925;0,050060851;0,119307297;0,042761363;0,002156148;0,050527396;0,054490832;0,060691614;0,037269708;0,040576037;0,028359391;0,061248276;0,024694472;0,056501402;-0,050366994;0,00515004;-0,04105546;0,127865584;0,006046741;0,019692409;0,032394171;-0,00406034;0,028680251;0,010878721;-0,003164519;0,070216816;0,112853622;0,101883149;0,01164235;0,053285825;0,020800803;0,036587029;0,028756956;0,069922005;0,042247121;-0,03164236;0,020427292;0,042904771;0,019438453;0,005683706;0,0200921;0,006140968;0,028125904;0,012323813;0,019062657;0,03751897;0,04329385;0,057860778;0,052958723;0,048444802;0,078392931;0,051805818;-0,038442849;0,029733675;-0,012255818;0,043802581;0,047555683;-0,022839312;0,153761079;-0,009614523;;0,03210006;0,028648708;0,026625915;0,038471419;-0,013884016;0,017384582;-0,102665141;0,097515466;0,040189687;0,015490757;0,012954179;0,036547684;-0,012759925;0,087203018;0,033295725;0,008167126;0,040063539;0,046256073;-0,06340339;0,041630104;0,065809825;0,056584602;0,080590529;0,081154414;0,013569898;0,027622276;0,009884711;-0,039978535;0,043062178;0,032828415;0,064502537;0,05600963;0,050483404;-0,001939179
2002;0,043396938;0,053030325;0,126866373;-0,039569867;0,010137222;-0,122265075;0,130815584;-0,034000641;0,028991797;0,016247128;0,08624826;0,02633456;0,032400262;0,042288275;0,0079365;0,047695101;0,017493494;0,048718096;0,044370302;-0,014999474;0,096884771;0,02425278;0,047990984;0,057221836;0,025892679;-0,062480928;0,037275306;0,05604735;0,041713813;0,043057101;0,050174651;0,061729517;0,040649472;0,029220662;0,016959878;-0,006137272;0,07845519;0,021374235;0,085642789;0,016297311;0,082122425;0,024428136;0,022482876;0,043818521;0,031868473;-0,01695957;0,049911625;;0,035893103;0,016256274;0,028625055;0,004641759;0,03132978;-0,020798436;0,054714673;0,039355498;0,030871644;0,022871513;0,16783096;0,057283212;0,041962948;0,014919714;0,031007741;0,016525575;0,011227796;-0,018282695;0,004551065;0,051897603;0;0,045743608;0,037747911;0,033197443;0,037226813;0,049429621;-0,01296025;-0,002544777;0,036186951;0,043320408;0,006765634;0,036300267;0,043057353;0,074047325;-0,074115908;0,059348325;-0,001606555;0,002479341;0,006703577;0,001178511;0,054675724;0,088839288;0,005685191;0,029300967;-0,000173277;0,064241858;0,066316674;0,033023314;0,005295521;0,036263153;0,063326137;0,036789541;-0,144830797;0,025863956;0,051152328;0,067758938;0,073473476;0,028964269;0,006606081;0,016686351;-0,000398638;0,04519208;0,0186836;0,022504061;0,032095969;0,080832147;0,107346273;0,045698231;0,001196682;0,001035223;0,048168346;0,007482913;0,050124923;0,175920205;0,014716831;0,014173316;-0,011131587;0,03123736;0,021802907;0,130650714;0,051715048;0,035176545;0,020008617;0,007629275;0,067012015;0,069182422;0,072439134;0,049286643;0,045289339;0,116450237;0,025171872;-0,000131628;0,019637289;-0,029009537;0,006505439;0,066431588;0,012474414;0,208969179;0,040414726;;0,043270887;0,036945726;0,035380689;0,027992641;0,038647979;0,058926824;-0,142716043;0,056512199;0,02702104;0,020331072;0,001623533;0,072858869;0,05280222;0,097698349;0,057926861;0,036855904;0,073477699;0,016716151;0,060417772;0,002565121;0,011495514;0,066846959;0,065917623;0,050689786;0,023755631;0,024387698;0,017118762;-0,083799192;0,040306918;-0,097161541;0,066117198;0,048025581;0,043116516;-0,063141795
2003;0,052389899;0,067164166;0,029030466;0,05347927;0,057118816;0,081195307;0,123120922;0,019626193;0,03847173;0,009326956;0,092627321;-0,01280936;0,059234864;0,049935386;0,021526417;0,065374398;0,00768452;0,085308419;0,033289428;0,032982116;0,071273827;0,026397668;0,037521528;0,044214235;0,011336239;-0,108348283;0,02821393;0,049033823;0,072377663;-0,012147009;0,044737083;0,078391804;0,043677102;0,01770361;0,01960609;-0,075866768;0,125024452;0,036352559;0,073601904;0,029657274;0,104371055;0,03770533;0,020568098;0,008014993;0,040817847;-0,013782362;0,05286174;;0,025566002;0,034776917;0,052827148;0,003885597;0,030880241;0,071189415;-0,002540536;0,026506982;0,030202146;0,022485729;0,119658551;0,069041412;0,037352762;-0,022088149;0,00990102;0,019550005;0,008164401;0,024326237;0,022512909;0,09957046;-0,007149828;0,049647858;0,054771604;0,086483497;0,024683159;0,011857745;0,004001063;0,003611249;0,043496716;0,037059885;0,022178362;0,077242885;0,045622748;0,07753882;-0,494798174;0,03025137;0,010940078;0,001510873;0,035366502;0,015052171;0,039954226;0,085335236;0,028232379;0,147638082;0,065685037;0,05846722;0,077756976;0,031218718;0,044809455;-0,431541348;0,095338381;0,016031635;0,089144732;0,053976631;0,054717677;0,12087947;0,114670267;0,024806687;0,056410175;0,055172447;0,014257621;0,065461231;0,024225222;0,004848309;0,059416387;0,061038193;0,121604973;0,040673463;0,037955266;0,002831174;0,043430801;0,024587566;0,032876675;0,09283021;0,021742368;0,009114545;-0,02741757;0,046223027;0,040360171;0,041417877;0,039984806;0,047350187;0,034398101;-0,009430167;0,035865087;0,028496301;0,062119242;0,052352515;0,067997558;0,021600972;-0,03750759;0,045858049;0,065106293;0,101059411;0,062536634;0,042283885;-0,067576475;0,085196675;0,042469657;;0,051401794;0,027635383;0,02864595;0,030890982;0,056071862;0,071370385;0,122929097;0,068810032;0,059115318;0,023053735;0,000395578;0,00587406;0,039575196;0,099991972;0,067071378;0,06297;0,126187601;0,051862877;0,053104303;0,031669969;0,085403733;0,064425767;0,058015598;0,086896511;0,080887259;0,032315384;0,027816212;0,007988504;0,040551067;-0,08407213;0,068391234;0,05443607;0,064940597;-0,080635058
2004;0,052265634;0,041227275;0,098718235;0,123787776;0,054252454;0,082817494;0,094759114;0,07332559;0,030916808;0,026622977;0,084700057;0,008751804;0,065254113;0,059005114;0,013806748;0,102552339;0,035073691;0,044416401;0,042417783;0,02303534;0,055692614;0,040061126;0,059394528;0,026345065;0,053296546;0,011217115;0,005017081;0,060462667;0,042864872;0,040206357;0,041043393;0,093716777;0,06350437;0,029935856;0,008900712;0,02693599;0,251900522;0,065561442;0,090199071;0,080037828;0,211079737;0,05063013;0,018645738;0,034472337;0,041563302;0,012167387;0,037670827;;0,047854381;0,046770777;0,063137599;0,025988526;0,02912625;0,025686187;0,012950181;0,075879691;0,039577274;0,018169896;0,193881477;0,059219719;0,034971769;0,119506916;0,050332386;0,037777359;0,027518825;0,007881547;0,084327731;0,054784509;0,011564376;0,050810109;0,04817275;-0,006514202;0,030557686;0,02248288;0,026869374;-0,036473662;0,05866273;0,047663635;0,074435773;0,076607692;0,047899067;0,032483619;0,351318764;0,062627889;0,047407391;0,015573064;0,013065392;0,021571324;0,078911436;0,08747683;0,048557887;0,092886252;0,065654341;0,065606485;0,076937386;0,055835724;0,022421599;0,025536856;0,061474201;0,034862443;0,049944448;0,051417753;0,063525174;0,056904047;-0,065561223;0,004414469;0,05434783;0,041505319;0,0377268;0,09604648;0,042386336;0,045120586;0,045818556;0,072452462;0,119444432;0,109286558;0,044731439;0,019902883;0,031661081;0,050442125;-0,008283246;0,094854607;0,044654545;0,038082664;0,012757186;0,068623388;0,069958501;0,038992131;0,047239783;0,062772034;0,04884767;0,017793483;0,161204;0,046709772;0,0685828;0,077139884;0,066954907;0,069373302;0,034810252;0,075124178;0,036907862;0,073717668;0,05556195;0,082960124;-0,020619384;0,061895668;0,087167899;;0,049961056;0,041703087;0,043561518;0,030695404;0,051638909;0,039853533;0,093735602;0,049215655;0,074067051;0,041326345;0,027012369;0,064569628;0,06108582;0,093118494;0,059171389;-0,009883357;0,073645848;0,056241415;0,087960071;0,047606699;0,102348008;0,072599493;0,05485019;0,105508466;0,087312522;0,022939338;0,036598612;0,047657102;0,069379892;0,154594338;0,070082435;0,044301925;0,065703426;-0,037802298
2005;0,052370499;0,0557129;0,130655451;0,116085207;0,060259955;0,081318536;0,121772853;0,011979459;0,027561239;0,021948146;0,218502724;0,032837401;0,063398013;0,056207659;0,038461498;0,086268622;0,020513061;0,028857794;0,01684299;0,016468072;0,066491803;0,042340674;0,037547374;0,043580048;0,031027821;0,133954034;0,003864388;0,066498072;0,079714024;0,00901793;0,061216972;0,116997031;0,019806002;0,031020692;0,060987156;0,023263496;0,073333655;0,058173941;0,10293833;0,068798642;0,074583577;0,044949909;0,027237346;0,071036466;0,037266206;0,016921371;0,039473405;;0,04628491;0,061327828;0,057807038;0,022833118;0,031007728;-0,003241846;0,084774932;0,050253999;0,042803384;0,034400086;0,081726328;0,087401204;0,056584315;0,105693908;0,006951353;0,027047647;0,016360139;0,010824442;-0,009507888;0,087492521;0,007017551;0,058342812;0,005955706;0,117156138;0,031571857;0,02912616;0,040918734;0,017679687;0,057053912;0,042037504;0,059531616;0,073417154;0,053859663;0,030912167;0,042151276;0,056660321;0,039770819;0,009407295;0,008858774;0,016354739;0,075329308;0,088415504;0,055822547;0,095915241;-0,001758257;0,063377889;0,096636586;0,026748763;0,026315615;0,050169814;0,071731107;0,030748935;0,044003578;0,031652567;0,050622092;-0,151132807;0,093944622;0,036457123;0,082313661;0,017472066;0,022557473;0,067633124;0,040128408;0,030354808;0,028923578;0,080211692;0,119477748;0,024668661;0,033622046;0,021146803;0,032122995;0,041065406;0,069082835;0,061138052;0,045109151;0,02557594;0,024297258;0,071218323;0,067088244;0,020889182;0,059134028;0,045598147;0,033757331;0,00760955;0,069696043;0,037755292;0,06977954;0,040046324;0,059939956;0,085765754;0,080635674;-0,017086973;0,066238893;0,05279574;0,053233005;0,052496324;0,082624798;0,043108862;0,069673651;;0,063240231;0,038489402;0,050125389;0,035893772;0,058750342;0,024389176;0,097462817;0,082890338;0,037753246;0,027395146;0,030211256;0,058516636;0,051376203;0,06296344;0,040195093;-0,048947008;0,058467312;0,038460449;0,082651699;0,115360227;0,125674437;0,068640225;0,090970406;0,02979718;0,046303277;0,030526023;0,033939764;0,069420595;0,065103012;0,09352889;0,070176125;0,048878338;0,067473807;-0,042351369
2006;0,055735937;0,016715827;0,104327565;0,168606582;0,11291293;0,074478206;0,116592012;0,010443121;0,036398358;0,033387155;0,256330572;0,024550656;0,060742191;0,062171773;0,053926203;0,090892011;0,024448641;0,044864683;0,037941261;0,044033258;0,064122247;0,045775355;0,051366067;0,077183626;0,038109902;-0,01227981;0,042120711;0,064321865;0,05647308;0,051363808;0,092079237;0,097236601;0,033421092;0,025563511;0,043984082;0,045382122;-0,016420213;0,059418186;0,108333786;0,065705369;0,117500038;0,062771111;0,026238204;0,115411492;0,067492434;0,014932082;0,046418683;0,016095984;0,045014083;0,06413946;0,050521104;0,037656288;0,112688602;0,04369305;0,096422261;0,042177671;0,064054518;0,037648877;0,050332392;0,093150529;0,056548096;0,097756741;0,018187905;0,038971592;0,023907656;-0,03224299;0,011113808;0,086099296;0,035681358;0,043537052;0,053500293;-0,041564044;0,051051259;-0,003166038;0,022571858;0,02203352;0,061625354;0,037083565;0,049870611;0,074594446;0,052141297;0,047617104;0,092214587;0,052327183;0,054580365;0,01967117;0,028173412;0,014001286;0,074870418;0,096705956;0,059494858;0,069899106;0,030095237;-0,009133376;0,107577239;0,016729715;0,041295688;0,118942759;0,068957158;0,049235278;0,047824086;0,04489094;0,05289444;0,207050908;0,111219038;0,01795877;0,158738829;0,046395918;0,043017173;0,078818367;0,078903021;-0,007176696;0,072010592;0,089676453;0,115637359;0,066059261;0,032550965;0,033990391;0,02508371;0,039865511;0,054608952;0,056879764;0,048859712;0,023390647;0,050980193;0,058181226;0,078576811;0,045866323;0,070017425;0,049817671;0,05819977;0,015293038;0,207425927;0,049214138;0,045661808;0,074548666;0,075387627;0,084460612;0,018098074;0,137390057;0,083541138;0,027127548;0,024024346;0,046752491;0,085966875;0,040527293;0,081390561;0,045770961;0,077940706;0,053532186;0,053064469;0,040068679;0,071221501;0,071522486;-0,040589162;0,061375127;0,054501071;0,044886119;0,038356465;0,048036267;0,053240611;0,061860448;0,047327966;0,025817129;0,119054262;0,053516702;0,066377768;0,098831941;0,151766856;0,044530331;0,065851527;0,070385051;0,089562258;0,024847707;0,027757229;0,039372794;0,069260208;0,089851652;0,0652279;0,044348503;0,073247661;-0,037602899
2007;0,056454637;0,03288202;0,122878872;0,117678968;0,084747175;0,082633225;0,120872963;0,019917013;0,035286984;0,035934788;0,202953631;0,014259841;0,076587764;0,065932115;0,017681763;0,079005959;0,033339918;0,011960768;0,056482099;0,03213324;0,152153736;0,043650935;0,055301631;0,076441683;0,057225265;-0,009481281;0,001519082;0,068419222;0,041911491;0,033034306;0,079606314;0,092662703;0,046731146;0,020210519;0,030657853;0,038750399;0,150759247;0,046759554;0,100601746;0,060722846;0,126238095;0,06455174;-0,191834097;-0,070824231;0,075511244;0,017344242;0,05018494;0,024104237;0,048509596;0,053053999;0,058907146;0,009010606;0,047618993;0,056231193;0,078125695;0,021431612;0,066187093;0,036980846;0,132562741;0,07191014;0,042472591;0,102784045;-0,009081784;0,049292319;0,023673313;0,059551424;0,035038487;0,111733891;0,031575751;0,041648745;0,031699643;0,057697329;0,059302152;0,063823488;0,031598246;0,032351213;0,058276876;0,004206224;0,085633414;0,071157002;0,059664473;0,075407736;0,013588507;0,049508898;0,056788061;0,014524564;0,014236471;0,016272639;0,075581597;0,081637994;0,064115426;0,056529547;0,078705091;0,154227603;0,090737414;0,085429394;0,045195321;0,272727235;0,099804312;0,077103845;0,058740826;0,087591199;0,059255448;0,07161435;0,076663083;0,038336253;0,027405966;0,05416878;0,022401136;0,092953559;0,063759364;0,031352148;0,026345367;0,069124976;0,107074635;0,050999741;0,032990069;0,035665671;0,036241295;0,048311016;0,030504829;0,060590378;0,060798837;0,02898537;0,042628706;0,046100194;0,108040052;0,051427985;0,078497215;0,062060303;0,065723931;0,024314118;0,152442361;0,051803729;0,029111402;0,064229767;0,078638944;0,070815394;-0,002069934;0,013533129;0,031510851;0,018136392;0,047060724;0,055611517;0,09435183;0,074576433;0,083506574;0,039249879;0,09746945;0,064910589;0,050877512;0,036320994;0,063642534;0,032119398;0,061830857;0,054537546;0,048515668;0,032957802;0,039494815;0,053700249;0,061182069;0,070782306;0,051549127;-0,011890933;0,042796406;0,058853319;0,04789524;0,09956293;0,053382636;0,078038353;0,074621165;0,075920891;0,030861173;0,024823084;0,018416205;0,061398383;0,086573686;0,080491256;0,06655034;0,033583506;0,077085882;-0,03377637
2008;0,069768265;0,023437497;0,100431796;-0,014747168;-0,000301448;0,038990326;0,06496332;0,001381216;0,018864545;0,014393967;0,095770854;-0,023791952;0,058751319;0,056726251;0,000998961;0,092922986;0,007770737;0,025479004;0,046680203;0,011262965;0,045229396;0,057923644;0,051497517;0,058782776;0,0484726;-0,008837827;-0,019737916;0,056798588;0,054820274;0,046714689;0,062355937;0,062719105;0,033711827;0,009904568;-0,003586556;0,025464114;0,01283601;0,034091995;0,070212579;0,020835435;0,032822072;0,034253172;0,067456076;0,059322701;0,044430149;0,024882439;0,019958292;0,021411959;0,035185658;0,026122136;0,058610173;-0,005146591;0,047619051;0,072506757;0,031096942;0,05977157;0,066783584;0,012573518;0,151097166;-0,057299839;0,008129823;0,097380566;0,009900973;0,007155166;0,002543034;-0,035780565;0,054236128;0,023609696;0,010707285;0,083833987;-0,003363;0,009401342;0,031768443;0,039689704;0,031042837;0,009314255;0,040598096;0,008441337;0,019530751;0,029942691;0,056725702;0,002502215;0,061991908;-0,040971881;0,03078121;-0,010615463;-0,008183261;-0,011056337;0,067341962;0,031808365;0,002319186;0,024198344;0,077504472;0,072224587;-0,036780965;0,084658455;0,063139968;0,074930612;0,025607794;-0,012961754;0,06666817;0,070974652;0,046090748;0,086635694;0,087140322;0,032381446;0,010684367;0,051117874;0,01130651;0,081728917;0,067362141;0,042659409;0,055920437;0,064340268;0,093014112;0,025814029;0,057534175;0,016706715;-0,015697835;0,033216016;0,087489025;0,059002968;0,05188031;0,004784407;0,075786274;0,016729481;0,089714638;0,059789167;0,083632828;0,039871782;0,040764465;0,001988708;0,150115428;0,027513808;0,072679525;0,076296668;0,049862711;0,100386094;0,059195412;0,050423776;0,075667418;0,058821504;0,035517277;0,050933081;-0,021873285;0,051252521;0,017562262;0,012134622;0,053297171;0,031947005;0,030923586;0,011053324;0,056159334;0,015598305;0,057309004;0,0213492;0,039840209;-0,005601785;0,021092542;0,042847786;0,006992231;0,070454219;0,016963935;0,039036755;0,032804677;0,042693122;0,008381707;0,128519808;0,076398279;0,052730664;0,094432587;0,021942591;0,030931131;-0,003470599;-0,00136764;0,066956727;0,082757871;0,050132314;0,053583967;0,038594584;0,072131482;-0,049775287
